investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_anomaly_flag
INV002011,2033-03-18,120843,Lumpsum,310492,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Mandate,Verified,True
INV004442,2033-05-12,120843,Lumpsum,258996,Haryana,Faridabad,B30,18-25,Male,5.8,Cheque,Verified,True
INV003784,2033-05-30,120843,SIP,2061,Telangana,Hyderabad,T30,56+,Female,8.2,Net Banking,Verified,True
INV004642,2033-06-29,120843,SIP,2949,Uttar Pradesh,Kanpur,B30,46-55,Male,31.9,Mandate,Verified,True
INV004079,2033-07-14,120843,SIP,2542,Karnataka,Bangalore,T30,36-45,Female,57.2,Cheque,Verified,True
INV003828,2033-09-02,120843,SIP,5440,Karnataka,Bangalore,T30,18-25,Male,7.6,UPI,Verified,True
INV004483,2033-10-21,120843,Lumpsum,236309,Tamil Nadu,Chennai,T30,46-55,Female,72.3,UPI,Verified,True
INV003097,2033-11-07,120843,Lumpsum,483216,Punjab,Chandigarh,T30,26-35,Male,21.5,UPI,Verified,True
INV004874,2033-11-08,120843,SIP,455,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,Mandate,Verified,True
INV002133,2034-04-08,120843,SIP,1650,Rajasthan,Udaipur,B30,26-35,Male,23.0,Net Banking,Verified,True
INV004822,2034-04-26,120843,Redemption,263698,Rajasthan,Udaipur,B30,26-35,Male,14.8,Mandate,Verified,True
INV002332,2034-05-05,120843,SIP,16934,Punjab,Chandigarh,T30,26-35,Female,13.4,UPI,Verified,True
INV000861,2034-06-29,120843,Redemption,306304,Uttar Pradesh,Lucknow,T30,18-25,Male,4.2,Cheque,Verified,True
INV000032,2034-08-02,120843,SIP,14929,Delhi,Noida,T30,36-45,Male,21.8,UPI,Verified,True
INV002671,2034-08-30,120843,Lumpsum,359805,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Net Banking,Verified,True
INV004160,2034-09-26,120843,SIP,55497,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,UPI,Verified,True
INV000828,2034-10-12,120843,SIP,854,Maharashtra,Nashik,B30,26-35,Female,17.1,Cheque,Verified,True
INV002543,2034-10-29,120843,Redemption,301263,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Net Banking,Pending,True
INV004048,2034-11-09,120843,Redemption,330391,Delhi,New Delhi,T30,26-35,Male,13.0,Cheque,Verified,True
INV002540,2034-11-20,120843,SIP,5160,Uttar Pradesh,Agra,B30,26-35,Male,10.8,Cheque,Pending,True
INV004134,2034-12-24,120843,Lumpsum,42451,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified,True
INV001521,2035-01-24,120843,SIP,2385,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Pending,True
INV001560,2035-02-09,120843,Lumpsum,278483,Punjab,Amritsar,B30,26-35,Male,22.5,Cheque,Verified,True
INV004711,2035-02-12,120843,SIP,2691,Rajasthan,Udaipur,B30,56+,Male,70.9,Net Banking,Verified,True
INV002026,2035-09-16,120843,SIP,7027,Telangana,Hyderabad,T30,26-35,Male,6.8,Net Banking,Verified,True
INV002171,2035-09-19,120843,SIP,20830,Telangana,Hyderabad,T30,56+,Male,21.8,Cheque,Verified,True
INV000912,2035-10-07,120843,Lumpsum,59057,Haryana,Faridabad,B30,36-45,Male,26.7,Net Banking,Verified,True
INV003311,2036-01-26,120843,Redemption,336608,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Cheque,Verified,True
INV004508,2036-01-31,120843,Lumpsum,64804,Punjab,Amritsar,B30,36-45,Female,36.5,Net Banking,Verified,True
INV000822,2036-04-20,120843,SIP,403,Punjab,Amritsar,B30,26-35,Male,9.2,Cheque,Verified,True
INV000937,2036-06-06,120843,SIP,3191,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Net Banking,Verified,True
INV000294,2036-06-27,120843,SIP,415,Maharashtra,Nashik,B30,36-45,Female,30.8,UPI,Verified,True
INV001825,2036-09-15,120843,Lumpsum,286534,Haryana,Faridabad,B30,26-35,Male,21.7,UPI,Verified,True
INV001029,2036-09-25,120843,SIP,1650,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,Net Banking,Verified,True
INV002453,2036-10-26,120843,SIP,853,Gujarat,Surat,T30,26-35,Female,16.1,UPI,Verified,True
INV001298,2036-11-07,120843,SIP,3218,Delhi,Gurugram,T30,26-35,Female,24.4,Cheque,Verified,True
INV002408,2037-02-20,120843,SIP,40640,Rajasthan,Jaipur,T30,56+,Male,56.2,Cheque,Verified,True
INV004736,2037-03-07,120843,SIP,5394,Tamil Nadu,Chennai,T30,36-45,Male,19.7,Mandate,Verified,True
INV000968,2037-03-15,120843,SIP,2592,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Verified,True
INV000196,2037-04-26,120843,SIP,2374,Tamil Nadu,Chennai,T30,26-35,Male,17.9,Net Banking,Verified,True
INV000644,2037-05-01,120843,SIP,2337,West Bengal,Kolkata,T30,26-35,Male,9.1,Mandate,Verified,True
INV003727,2037-05-21,120843,SIP,13820,Gujarat,Surat,T30,18-25,Female,7.2,UPI,Pending,True
INV002008,2037-05-23,120843,SIP,407,Haryana,Gurugram,T30,46-55,Male,83.3,Cheque,Verified,True
INV002186,2037-11-08,120843,Lumpsum,35319,Haryana,Faridabad,B30,18-25,Female,7.9,Net Banking,Verified,True
INV002110,2037-11-28,120843,SIP,21068,Haryana,Faridabad,B30,26-35,Female,20.8,UPI,Verified,True
INV004771,2038-01-07,120843,SIP,5566,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,Pending,True
INV004631,2038-08-25,120843,SIP,5135,Tamil Nadu,Chennai,T30,36-45,Female,20.2,UPI,Verified,True
INV004875,2038-09-08,120843,Redemption,60836,West Bengal,Kolkata,T30,26-35,Male,25.0,Net Banking,Verified,True
INV003554,2038-10-28,120843,SIP,7161,Rajasthan,Jaipur,T30,26-35,Female,15.6,Net Banking,Verified,True
INV002295,2039-03-25,120843,Lumpsum,451159,Telangana,Hyderabad,T30,26-35,Female,17.9,UPI,Verified,True
INV004189,2039-06-30,120843,SIP,21871,Tamil Nadu,Coimbatore,B30,26-35,Male,23.1,Net Banking,Verified,True
INV002051,2039-07-13,120843,SIP,487,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Cheque,Verified,True
INV004281,2039-08-28,120843,SIP,5663,Rajasthan,Jaipur,T30,26-35,Female,15.9,Mandate,Verified,True
INV003692,2039-09-04,120843,SIP,4375,Uttar Pradesh,Lucknow,T30,26-35,Male,23.1,Cheque,Verified,True
INV000486,2039-10-01,120843,Redemption,99944,Madhya Pradesh,Indore,T30,26-35,Female,12.6,UPI,Pending,True
INV001963,2039-12-18,120843,SIP,1166,Maharashtra,Nashik,B30,26-35,Male,10.3,Mandate,Verified,True
INV000101,2039-12-27,120843,SIP,2880,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Mandate,Verified,True
INV002531,2040-02-01,120843,SIP,4368,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Pending,True
INV001764,2040-02-17,120843,SIP,2679,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,Verified,True
INV002178,2040-03-29,120843,SIP,2155,Gujarat,Ahmedabad,T30,36-45,Female,33.8,UPI,Verified,True
INV003309,2040-04-02,120843,SIP,10427,Delhi,New Delhi,T30,26-35,Male,20.0,Net Banking,Verified,True
INV002353,2040-04-14,120843,Redemption,222379,West Bengal,Kolkata,T30,46-55,Male,40.5,Cheque,Verified,True
INV003570,2040-04-26,120843,SIP,2414,Delhi,New Delhi,T30,26-35,Male,12.3,Mandate,Verified,True
INV004070,2040-05-19,120843,Lumpsum,356983,Maharashtra,Pune,T30,26-35,Male,13.8,Net Banking,Verified,True
INV000311,2040-07-15,120843,Lumpsum,106892,Punjab,Amritsar,B30,36-45,Male,29.2,UPI,Verified,True
INV003916,2040-11-12,120843,Lumpsum,525790,Karnataka,Mysore,B30,26-35,Male,23.6,Net Banking,Verified,True
INV000469,2040-11-27,120843,SIP,1636,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,UPI,Verified,True
INV002548,2040-12-02,120843,Redemption,199739,Haryana,Gurugram,T30,26-35,Male,21.3,Net Banking,Verified,True
INV000428,2040-12-09,120843,SIP,1091,Delhi,Gurugram,T30,36-45,Male,27.2,Mandate,Verified,True
INV003325,2040-12-25,120843,SIP,2528,Haryana,Faridabad,B30,26-35,Male,17.3,Net Banking,Verified,True
INV003369,2041-02-17,120843,Redemption,215837,Delhi,Noida,T30,26-35,Male,21.4,Mandate,Verified,True
INV004110,2041-03-13,120843,SIP,22718,West Bengal,Kolkata,T30,18-25,Male,5.5,Net Banking,Verified,True
INV001104,2041-05-01,120843,Redemption,179745,Haryana,Gurugram,T30,26-35,Male,14.9,UPI,Verified,True
INV002596,2041-05-20,120843,SIP,1757,Maharashtra,Pune,T30,26-35,Male,16.2,Cheque,Verified,True
INV001890,2041-06-28,120843,SIP,406,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,Cheque,Verified,True
INV004294,2041-09-02,120843,Lumpsum,439688,Punjab,Chandigarh,T30,56+,Female,76.0,UPI,Verified,True
INV003756,2041-09-05,120843,Lumpsum,103333,Telangana,Hyderabad,T30,26-35,Male,6.9,UPI,Verified,True
INV004868,2041-12-27,120843,SIP,53894,Karnataka,Bangalore,T30,36-45,Male,49.4,Cheque,Verified,True
INV002899,2041-12-31,120843,Redemption,38143,Punjab,Amritsar,B30,18-25,Male,7.6,Net Banking,Verified,True
INV004767,2042-01-15,120843,SIP,5904,Uttar Pradesh,Kanpur,B30,26-35,Female,12.7,Net Banking,Verified,True
INV004672,2042-01-16,120843,Lumpsum,402674,Rajasthan,Jaipur,T30,26-35,Male,23.9,Net Banking,Verified,True
INV004266,2042-03-10,120843,Lumpsum,287342,Delhi,New Delhi,T30,36-45,Male,35.9,Cheque,Verified,True
INV004207,2042-04-11,120843,Redemption,301730,Gujarat,Ahmedabad,T30,56+,Female,53.3,UPI,Verified,True
INV003495,2042-04-12,120843,SIP,530,West Bengal,Kolkata,T30,26-35,Female,22.9,UPI,Verified,True
INV000374,2042-04-27,120843,Lumpsum,432189,West Bengal,Kolkata,T30,18-25,Female,4.1,Mandate,Verified,True
INV002439,2042-06-07,120843,Redemption,307088,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified,True
INV004448,2042-07-10,120843,Redemption,76265,Karnataka,Mysore,B30,26-35,Male,20.3,Net Banking,Verified,True
INV003651,2042-07-25,120843,Lumpsum,371827,Gujarat,Surat,T30,26-35,Male,14.6,Mandate,Verified,True
INV003803,2042-08-10,120843,Lumpsum,121185,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified,True
INV000972,2042-08-22,120843,SIP,7126,Telangana,Hyderabad,T30,18-25,Female,5.9,Net Banking,Pending,True
INV000471,2042-09-02,120843,SIP,26992,West Bengal,Kolkata,T30,18-25,Male,4.2,UPI,Verified,True
INV004199,2042-09-03,120843,SIP,47391,Tamil Nadu,Chennai,T30,56+,Male,76.5,Cheque,Verified,True
INV001004,2042-10-11,120843,SIP,4830,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,UPI,Verified,True
INV001753,2042-10-26,120843,SIP,7109,Rajasthan,Jaipur,T30,26-35,Male,10.0,UPI,Verified,True
INV004447,2043-02-01,120843,Redemption,209315,West Bengal,Kolkata,T30,36-45,Female,53.4,UPI,Verified,True
INV004175,2043-04-06,120843,SIP,9639,Tamil Nadu,Coimbatore,B30,36-45,Female,51.8,Cheque,Verified,True
INV002262,2043-06-08,120843,SIP,7875,Rajasthan,Udaipur,B30,26-35,Male,8.2,Net Banking,Verified,True
INV003733,2043-06-22,120843,Redemption,278972,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified,True
INV003943,2043-07-29,120843,SIP,407,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,Verified,True
INV004326,2043-08-13,120843,SIP,2855,Delhi,Gurugram,T30,26-35,Male,7.5,UPI,Pending,True
INV002170,2043-08-16,120843,Lumpsum,408951,Delhi,New Delhi,T30,26-35,Female,14.7,Mandate,Verified,True
INV003074,2043-08-25,120843,SIP,2012,Haryana,Faridabad,B30,26-35,Male,8.3,Cheque,Verified,True
INV004264,2043-09-04,120843,SIP,2560,Gujarat,Ahmedabad,T30,36-45,Female,45.2,UPI,Verified,True
INV002391,2043-09-27,120843,Lumpsum,82403,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,Net Banking,Verified,True
INV004014,2043-11-19,120843,SIP,928,Telangana,Hyderabad,T30,56+,Female,27.2,Cheque,Verified,True
INV004484,2044-01-26,120843,SIP,5051,Punjab,Amritsar,B30,46-55,Male,61.9,Cheque,Verified,True
INV000207,2044-02-15,120843,SIP,2515,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Mandate,Verified,True
INV000030,2044-03-04,120843,SIP,2937,Delhi,Noida,T30,18-25,Female,5.1,UPI,Verified,True
INV003912,2044-05-25,120843,Lumpsum,355118,West Bengal,Kolkata,T30,26-35,Male,8.5,Net Banking,Pending,True
INV004641,2044-06-02,120843,Redemption,52394,Haryana,Faridabad,B30,56+,Male,42.4,Mandate,Verified,True
INV004660,2044-06-07,120843,Lumpsum,331296,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Net Banking,Verified,True
INV001883,2044-06-27,120843,Lumpsum,307115,Maharashtra,Pune,T30,46-55,Male,69.3,Net Banking,Verified,True
INV001368,2044-07-23,120843,SIP,8539,Tamil Nadu,Chennai,T30,36-45,Female,23.3,UPI,Verified,True
INV000589,2044-07-27,120843,SIP,884,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified,True
INV001694,2044-08-17,120843,Redemption,273203,Punjab,Amritsar,B30,46-55,Female,36.8,UPI,Pending,True
INV000099,2044-08-20,120843,SIP,3306,Haryana,Gurugram,T30,36-45,Male,43.5,UPI,Verified,True
INV002391,2044-10-08,120843,Lumpsum,464788,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,UPI,Verified,True
INV002978,2045-01-05,120843,SIP,4402,Karnataka,Bangalore,T30,36-45,Male,43.5,UPI,Verified,True
INV001422,2045-02-07,120843,SIP,25114,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,Verified,True
INV002027,2045-02-08,120843,SIP,25216,Uttar Pradesh,Agra,B30,18-25,Female,3.1,Net Banking,Verified,True
INV001318,2045-02-16,120843,Lumpsum,101667,Telangana,Hyderabad,T30,36-45,Male,59.3,Mandate,Verified,True
INV003192,2045-03-08,120843,Lumpsum,61100,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Net Banking,Verified,True
INV003527,2045-05-29,120843,SIP,1085,Telangana,Hyderabad,T30,36-45,Female,26.2,Mandate,Verified,True
INV000879,2045-06-24,120843,SIP,2628,Gujarat,Surat,T30,36-45,Male,59.0,UPI,Verified,True
INV002753,2045-06-30,120843,Lumpsum,127052,Uttar Pradesh,Lucknow,T30,26-35,Female,21.2,Cheque,Verified,True
INV000087,2045-08-21,120843,Redemption,224929,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,True
INV000786,2045-08-31,120843,SIP,4244,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Mandate,Verified,True
INV000307,2045-11-05,120843,SIP,7847,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified,True
INV002894,2045-12-07,120843,Redemption,298953,Delhi,Noida,T30,26-35,Male,10.4,Net Banking,Verified,True
INV001350,2045-12-30,120843,Lumpsum,272581,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,Net Banking,Verified,True
INV003473,2046-04-08,120843,SIP,9316,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,Verified,True
INV004412,2046-05-02,120843,Redemption,90840,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,True
INV004110,2046-10-19,120843,SIP,6371,West Bengal,Kolkata,T30,18-25,Male,5.5,Net Banking,Pending,True
INV004784,2046-11-04,120843,SIP,2733,Uttar Pradesh,Lucknow,T30,26-35,Female,15.8,Cheque,Verified,True
INV003356,2046-12-30,120843,Lumpsum,338720,Uttar Pradesh,Agra,B30,26-35,Female,11.0,Cheque,Verified,True
INV001265,2047-01-15,120843,SIP,17282,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Mandate,Verified,True
INV001652,2047-01-21,120843,SIP,583,Tamil Nadu,Chennai,T30,26-35,Female,12.7,UPI,Verified,True
INV001428,2047-03-30,120843,SIP,4141,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified,True
INV002019,2047-05-03,120843,Lumpsum,217343,Delhi,New Delhi,T30,36-45,Male,19.8,Mandate,Verified,True
INV003049,2047-05-05,120843,SIP,28170,Gujarat,Ahmedabad,T30,26-35,Male,15.5,UPI,Verified,True
INV000661,2047-06-12,120843,SIP,2165,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Verified,True
INV002297,2047-08-09,120843,Lumpsum,469934,Haryana,Gurugram,T30,36-45,Male,22.9,Cheque,Verified,True
INV003043,2047-08-18,120843,Redemption,88005,Karnataka,Bangalore,T30,26-35,Male,21.2,UPI,Verified,True
INV004084,2047-09-10,120843,Lumpsum,305996,Telangana,Hyderabad,T30,26-35,Male,9.9,Net Banking,Verified,True
INV003899,2047-12-09,120843,Redemption,300396,Haryana,Gurugram,T30,36-45,Female,21.3,UPI,Verified,True
INV002237,2047-12-13,120843,SIP,1607,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Cheque,Pending,True
INV001895,2047-12-31,120843,SIP,8543,Gujarat,Ahmedabad,T30,36-45,Male,56.4,UPI,Verified,True
INV004621,2048-01-07,120843,Lumpsum,197183,Punjab,Amritsar,B30,36-45,Female,16.9,Net Banking,Verified,True
INV004004,2048-01-17,120843,SIP,4398,Delhi,Gurugram,T30,18-25,Male,3.1,Cheque,Verified,True
INV004704,2048-03-04,120843,SIP,48981,Delhi,New Delhi,T30,26-35,Male,23.1,Cheque,Verified,True
INV004492,2048-03-22,120843,SIP,45153,Madhya Pradesh,Bhopal,B30,26-35,Male,18.6,UPI,Verified,True
INV003174,2048-04-11,120843,Lumpsum,335006,Tamil Nadu,Chennai,T30,26-35,Female,10.0,Mandate,Verified,True
INV000375,2048-04-14,120843,Lumpsum,268483,Rajasthan,Jaipur,T30,36-45,Male,18.1,Mandate,Pending,True
INV004967,2048-04-29,120843,SIP,1704,Telangana,Hyderabad,T30,26-35,Male,14.3,Net Banking,Pending,True
INV000265,2048-05-25,120843,SIP,17515,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,UPI,Verified,True
INV001729,2048-07-17,120843,Lumpsum,28427,Uttar Pradesh,Kanpur,B30,18-25,Male,4.1,Cheque,Pending,True
INV004416,2049-01-11,120843,SIP,4257,Madhya Pradesh,Indore,T30,18-25,Male,7.3,UPI,Verified,True
INV003572,2049-02-11,120843,SIP,885,Punjab,Amritsar,B30,46-55,Male,65.9,UPI,Pending,True
INV003146,2049-02-12,120843,Lumpsum,509194,Rajasthan,Udaipur,B30,26-35,Male,20.2,Cheque,Verified,True
INV002335,2049-03-04,120843,Redemption,323933,Punjab,Amritsar,B30,26-35,Male,19.3,Mandate,Verified,True
INV000071,2049-03-15,120843,SIP,57029,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Net Banking,Verified,True
INV004274,2049-04-16,120843,SIP,4865,Rajasthan,Udaipur,B30,26-35,Male,20.4,Mandate,Verified,True
INV003825,2049-04-26,120843,SIP,21798,Telangana,Hyderabad,T30,56+,Male,69.6,Cheque,Verified,True
INV002693,2049-07-13,120843,Redemption,483397,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,UPI,Verified,True
INV002041,2049-07-30,120843,SIP,16070,Madhya Pradesh,Indore,T30,26-35,Male,21.9,Net Banking,Verified,True
INV000777,2049-09-22,120843,SIP,1190,Uttar Pradesh,Lucknow,T30,26-35,Male,15.7,UPI,Verified,True
INV003044,2049-11-14,120843,SIP,533,West Bengal,Kolkata,T30,18-25,Female,3.2,Mandate,Verified,True
INV002419,2049-11-25,120843,Redemption,89134,Madhya Pradesh,Bhopal,B30,36-45,Male,58.7,Cheque,Verified,True
INV003089,2049-12-08,120843,Redemption,131592,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified,True
INV003501,2050-01-12,120843,SIP,2260,Rajasthan,Udaipur,B30,26-35,Female,24.7,UPI,Verified,True
INV003344,2050-01-23,120843,SIP,1030,Haryana,Gurugram,T30,36-45,Female,52.5,Cheque,Verified,True
INV004866,2050-01-30,120843,Lumpsum,336270,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,Mandate,Verified,True
INV000801,2050-02-02,120843,Redemption,223451,Karnataka,Mysore,B30,36-45,Male,18.3,Net Banking,Verified,True
INV004692,2050-02-19,120843,Redemption,156822,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,UPI,Verified,True
INV001083,2050-02-23,120843,Lumpsum,92618,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Net Banking,Verified,True
INV003893,2050-04-10,120843,SIP,16960,Karnataka,Bangalore,T30,46-55,Male,78.5,Net Banking,Verified,True
INV003929,2050-04-22,120843,Lumpsum,247049,Uttar Pradesh,Agra,B30,56+,Male,28.0,Mandate,Verified,True
INV003763,2050-04-25,120843,SIP,10229,Haryana,Faridabad,B30,26-35,Female,19.1,UPI,Verified,True
INV001650,2050-05-29,120843,SIP,22679,Madhya Pradesh,Indore,T30,36-45,Male,38.1,UPI,Verified,True
INV004693,2050-06-12,120843,SIP,8095,Maharashtra,Nashik,B30,36-45,Male,44.9,Net Banking,Verified,True
INV004630,2050-09-21,120843,SIP,2148,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,UPI,Verified,True
INV001563,2050-09-23,120843,SIP,41877,Rajasthan,Jaipur,T30,36-45,Male,59.1,Net Banking,Verified,True
INV004100,2050-10-24,120843,Lumpsum,73955,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified,True
INV001492,2050-11-01,120843,Lumpsum,561517,Tamil Nadu,Chennai,T30,26-35,Male,19.6,Net Banking,Verified,True
INV004359,2050-12-18,120843,SIP,59608,Delhi,New Delhi,T30,26-35,Male,9.4,UPI,Pending,True
INV004407,2051-01-13,120843,SIP,28428,Punjab,Chandigarh,T30,18-25,Male,7.7,Cheque,Verified,True
INV003865,2051-01-17,120843,Lumpsum,226979,Gujarat,Ahmedabad,T30,18-25,Female,3.3,Net Banking,Verified,True
INV000763,2051-02-27,120843,SIP,4966,Punjab,Amritsar,B30,26-35,Female,6.4,UPI,Verified,True
INV002606,2051-04-21,120843,SIP,10577,Telangana,Hyderabad,T30,26-35,Female,8.1,Cheque,Verified,True
INV003700,2051-05-01,120843,Lumpsum,248317,Maharashtra,Nashik,B30,46-55,Male,42.6,Cheque,Verified,True
INV002673,2051-05-17,120843,Redemption,168834,Maharashtra,Mumbai,T30,26-35,Male,14.2,Net Banking,Verified,True
INV000351,2051-05-18,120843,SIP,57161,Madhya Pradesh,Indore,T30,56+,Female,62.9,Net Banking,Verified,True
INV004195,2051-06-05,120843,Lumpsum,362844,Tamil Nadu,Coimbatore,B30,26-35,Male,9.1,UPI,Verified,True
INV004901,2051-06-12,120843,Lumpsum,215230,Haryana,Gurugram,T30,26-35,Female,10.8,Mandate,Verified,True
INV004045,2051-07-30,120843,Lumpsum,142975,Madhya Pradesh,Indore,T30,18-25,Male,4.2,Cheque,Verified,True
INV000989,2051-10-27,120843,Redemption,137415,Gujarat,Surat,T30,36-45,Male,16.1,Net Banking,Verified,True
INV002418,2052-01-11,120843,SIP,814,Haryana,Faridabad,B30,36-45,Male,34.0,Cheque,Verified,True
INV003669,2052-04-29,120843,Lumpsum,46563,West Bengal,Kolkata,T30,18-25,Female,7.8,UPI,Verified,True
INV003894,2052-05-09,120843,Redemption,318613,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Net Banking,Verified,True
INV001124,2052-07-29,120843,SIP,9654,Madhya Pradesh,Indore,T30,36-45,Male,39.0,Mandate,Verified,True
INV000449,2052-08-11,120843,SIP,9464,Haryana,Faridabad,B30,18-25,Male,6.8,Net Banking,Verified,True
INV002228,2052-12-13,120843,Lumpsum,431107,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Mandate,Pending,True
INV000262,2053-04-01,120843,Lumpsum,265822,Telangana,Hyderabad,T30,36-45,Male,47.6,UPI,Verified,True
INV003752,2053-05-20,120843,SIP,881,Uttar Pradesh,Lucknow,T30,46-55,Male,24.4,UPI,Verified,True
INV004995,2053-05-27,120843,Redemption,207357,West Bengal,Kolkata,T30,36-45,Male,53.0,Mandate,Pending,True
INV001705,2053-07-07,120843,Lumpsum,461240,Haryana,Faridabad,B30,46-55,Male,84.3,Mandate,Verified,True
INV003329,2053-09-30,120843,Redemption,297429,Madhya Pradesh,Indore,T30,56+,Male,25.2,Net Banking,Verified,True
INV001374,2053-10-08,120843,Redemption,20108,Madhya Pradesh,Indore,T30,36-45,Male,14.2,Mandate,Verified,True
INV004461,2054-01-13,120843,Lumpsum,525344,Tamil Nadu,Chennai,T30,46-55,Male,80.3,Mandate,Verified,True
INV000593,2054-03-01,120843,Lumpsum,72638,Telangana,Hyderabad,T30,56+,Male,50.2,UPI,Pending,True
INV002757,2054-04-10,120843,SIP,2082,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Net Banking,Verified,True
INV001605,2054-04-11,120843,SIP,16443,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,UPI,Verified,True
INV004383,2054-05-16,120843,SIP,8302,Madhya Pradesh,Bhopal,B30,36-45,Female,23.8,Mandate,Verified,True
INV004271,2054-05-25,120843,Lumpsum,158727,Maharashtra,Mumbai,T30,18-25,Male,3.2,Net Banking,Verified,True
INV003681,2054-05-30,120843,SIP,1708,Telangana,Hyderabad,T30,26-35,Female,17.4,Cheque,Verified,True
INV003895,2054-08-14,120843,Redemption,199319,Maharashtra,Nashik,B30,26-35,Male,14.2,Cheque,Verified,True
INV003644,2054-09-09,120843,SIP,27535,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Mandate,Pending,True
